tradeTime,price,livingRoom,drawingRoom,bathRoom,floor
2015-11-27,2.6097555094321305e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2015-11-28,1.3142727928097104e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2015-11-29,6.802327881728649e+262,2.0964360587002095e+50,2.0964360587002095e+50,2.0964360587002095e+50,2.0964360587002095e+50
2015-11-30,2.1077768415330392e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2015-12-01,2.3292380367816816e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2015-12-02,2.8660882131679142e+84,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2015-12-03,3.7824067010201415e+64,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2015-12-04,2.3061585296553832e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2015-12-05,9.017022844937264e+193,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36
2015-12-06,inf,1.763668430335097e+60,1.763668430335097e+60,1.763668430335097e+60,1.763668430335097e+60
2015-12-07,2.0373720253363775e+124,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2015-12-08,1.1221879258586231e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2015-12-09,1.7460801643232674e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2015-12-10,1.5076827882696597e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2015-12-11,1.6141151607014822e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2015-12-12,9.439468976118764e+157,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2015-12-13,inf,1.7921146953405017e+59,1.7921146953405017e+59,1.7921146953405017e+59,1.7921146953405017e+59
2015-12-14,1.2812606541694543e+158,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2015-12-15,1.5650577193284348e+120,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2015-12-16,2.3346383535365795e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2015-12-17,4.2681378121862165e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2015-12-18,1.6630177036571024e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2015-12-19,5.154036886912989e+288,1.9157088122605364e+55,1.9157088122605364e+55,1.9157088122605364e+55,1.9157088122605364e+55
2015-12-20,6.000438971703121e+257,2.1367521367521367e+49,2.1367521367521367e+49,2.1367521367521367e+49,2.1367521367521367e+49
2015-12-21,1.0883660450017977e+153,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28
2015-12-22,1.256750150702968e+89,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2015-12-23,1.600290477822649e+124,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2015-12-24,1.7830189192117017e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2015-12-25,2.6729421304113975e+59,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2015-12-26,6.741760388312465e+237,2.314814814814815e+45,2.314814814814815e+45,2.314814814814815e+45,2.314814814814815e+45
2015-12-27,9.133649884151674e+207,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39
2015-12-28,1.2041144949502082e+144,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2015-12-29,1.9964148563334017e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2015-12-30,8.953811573492975e+123,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2015-12-31,1.7108517479532967e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-01-01,3.7593218369152405e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-01-02,1.3568765765107586e+148,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27
2016-01-03,2.0488997978324282e+128,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2016-01-04,1.6818269935107595e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2016-01-05,1.2931923549865622e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-01-06,1.7088422025856077e+84,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-01-07,1.6942289097376437e+94,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-01-08,1.304170265547495e+128,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2016-01-09,8.371557640879383e+197,2.7777777777777777e+37,2.7777777777777777e+37,2.7777777777777777e+37,2.7777777777777777e+37
2016-01-10,5.798768069263469e+268,2.0576131687242797e+51,2.0576131687242797e+51,2.0576131687242797e+51,2.0576131687242797e+51
2016-01-11,1.711911951214728e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-01-12,2.6020862990560846e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-01-13,1.5231775585393497e+123,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2016-01-14,2.147164319526716e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-01-15,1.3355177974080656e+109,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2016-01-16,7.0672157887839625e+202,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38
2016-01-17,5.433849828226007e+288,1.9157088122605364e+55,1.9157088122605364e+55,1.9157088122605364e+55,1.9157088122605364e+55
2016-01-18,1.0618805433317806e+108,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2016-01-19,1.633423152689372e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-01-20,1.6000181912309518e+99,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-01-21,2.0389124124430336e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-01-22,2.0390348323807875e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-01-23,1.000580027825361e+174,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2016-01-24,6.452753810291545e+257,2.1367521367521367e+49,2.1367521367521367e+49,2.1367521367521367e+49,2.1367521367521367e+49
2016-01-25,1.565017461057766e+109,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2016-01-26,3.4777291110165034e+64,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-01-27,1.5180219692935154e+109,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2016-01-28,1.732025286660267e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-01-29,1.4962924229345428e+74,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-01-30,1.4645276701989514e+99,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-01-31,8.056146732564753e+187,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2016-02-01,1.3250317926309909e+84,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-02-02,1.336666823207458e+99,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-02-03,6.619300870699331e+23,2222.2,2222.2,2222.2,2222.2
2016-02-04,7.57366306453609e+23,2222.2,2222.2,2222.2,2222.2
2016-02-05,1815372002.0,5.5,5.5,5.5,5.5
2016-02-06,40651.0,1.0,1.0,1.0,1.0
2016-02-12,29271.0,1.0,1.0,1.0,1.0
2016-02-15,3.813336254395983e+49,111111111.1,111111111.1,111111111.1,111111111.1
2016-02-16,2.927372581166111e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-02-17,2.5384226609592155e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-02-18,1.2144988597781899e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-02-19,1.6739031552089634e+128,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2016-02-20,7.218781339341293e+192,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36
2016-02-21,7.103463680926131e+278,1.9841269841269842e+53,1.9841269841269842e+53,1.9841269841269842e+53,1.9841269841269842e+53
2016-02-22,1.1369825401721464e+144,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-02-23,8.234117815363698e+207,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39
2016-02-24,9.832199297970484e+169,3.2679738562091505e+31,3.2679738562091505e+31,3.2679738562091505e+31,3.2679738562091505e+31
2016-02-25,1.0805285713076983e+168,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30
2016-02-26,1.1062843270388117e+145,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-02-27,4.3620378325949085e+299,1.851851851851852e+57,1.851851851851852e+57,1.851851851851852e+57,1.851851851851852e+57
2016-02-28,inf,1.461988304093567e+73,1.461988304093567e+73,1.461988304093567e+73,1.461988304093567e+73
2016-02-29,6.230798794135223e+209,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39
2016-03-01,1.0292035959551427e+178,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33
2016-03-02,8.445846263079207e+224,2.4691358024691358e+42,2.4691358024691358e+42,2.4691358024691358e+42,2.4691358024691358e+42
2016-03-03,1.4726790242426127e+133,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2016-03-04,1.1928107703819267e+173,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2016-03-05,inf,1.5015015015015016e+71,1.5015015015015016e+71,1.5015015015015016e+71,1.5015015015015016e+71
2016-03-06,inf,1.4064697609001406e+76,1.4064697609001406e+76,1.4064697609001406e+76,1.4064697609001406e+76
2016-03-07,6.74786908554751e+157,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2016-03-08,1.3186775955821158e+165,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30
2016-03-09,1.1338052277365716e+170,3.2679738562091505e+31,3.2679738562091505e+31,3.2679738562091505e+31,3.2679738562091505e+31
2016-03-10,1.1671171656255512e+188,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2016-03-11,1.7898263528790707e+96,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-03-12,9.903024514056272e+188,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2016-03-13,4.772731037600153e+243,2.267573696145125e+46,2.267573696145125e+46,2.267573696145125e+46,2.267573696145125e+46
2016-03-14,2.157560901670177e+99,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-03-15,1.205177509763941e+94,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-03-16,1.8301299867628722e+99,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-03-17,2.1116571151062526e+108,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2016-03-18,2.4913275286493807e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-03-19,7.555787900800846e+183,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34
2016-03-20,6.74959783692163e+192,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36
2016-03-21,1.7931278559459235e+94,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-03-22,2.636064772606032e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2016-03-23,1.7979540337945675e+84,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-03-24,2.260525168425634e+81,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-03-25,3.5162468453927653e+49,111111111.1,111111111.1,111111111.1,111111111.1
2016-03-26,1.1999790853199287e+144,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-03-27,7.987944041834512e+157,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2016-03-28,4.493532656693553e+69,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-03-29,3.0365463083775085e+48,111111111.1,111111111.1,111111111.1,111111111.1
2016-03-30,1.9092219197505637e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-03-31,3.681498982659416e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-04-01,1.8133402225744874e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-04-02,1.689074764398767e+94,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-04-03,2.609338555344022e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-04-04,7.800447763916723e+159,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2016-04-05,4.991358812638039e+48,111111111.1,111111111.1,111111111.1,111111111.1
2016-04-06,3.943607142977946e+70,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-04-07,4.888038901073143e+59,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-04-08,4.256232332434284e+48,111111111.1,111111111.1,111111111.1,111111111.1
2016-04-09,1.178474362341456e+120,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2016-04-10,1.9202352354582886e+114,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-04-11,2.4568142802735313e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-04-12,5.135799217229078e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-04-13,3.010799318004273e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-04-14,4.379031709680729e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-04-15,6.642685356145591e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2016-04-16,1.945565197905093e+108,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2016-04-17,9.608226691761674e+157,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2016-04-18,2.911417679562596e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-04-19,6.123449509375924e+38,1388888.875,1388888.875,1388888.875,1388888.875
2016-04-20,5.053584460378492e+39,1388888.875,1388888.875,1388888.875,1388888.875
2016-04-21,3.687317995812848e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-04-22,3.8753489445254046e+50,111111111.1,111111111.1,111111111.1,111111111.1
2016-04-23,1.7592575449966938e+125,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2016-04-24,1.1612182036588751e+169,3.2679738562091505e+31,3.2679738562091505e+31,3.2679738562091505e+31,3.2679738562091505e+31
2016-04-25,2.410362200350062e+74,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-04-26,1.5433839339623455e+69,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-04-27,3.3798802186597125e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-04-28,2.3821683471846794e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-04-29,2.846531279016865e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-04-30,2.8803892083569455e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-05-01,2.0171657937067463e+99,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-05-02,2.2503132197359215e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2016-05-03,4.539949187851486e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-05-04,3.967311140104151e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-05-05,1.9789552357773034e+64,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-05-06,5.9726897154644215e+38,1388888.875,1388888.875,1388888.875,1388888.875
2016-05-07,1.6953836378948882e+109,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2016-05-08,1.5828871001449017e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
